location_id,muni_name,party_acronym,political_party_slug,political_party_long_name,seats_available,party_seats,rank
01042,Okondo,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,4,1
01043,Oyón-Oion,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,11,4,1
01044,Peñacerrada-Urizaharra,A.M.I.,NA,NA,7,5,1
01047,Ribera Baja/Erribera Beitia,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,4,1
01052,Samaniego,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,3,1
01053,San Millán/Donemiliaga,EH Bildu,NA,NA,7,4,1
01054,Urkabustaiz,EH Bildu,NA,NA,9,5,1
01055,Valdegovía/Gaubea,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,4,1
01057,Villabuena de Álava/Eskuernaga,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,4,1
01059,Vitoria-Gasteiz,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,27,7,1
01060,Yécora/Iekora,EAJ-PNV,NA,NA,7,6,1
01061,Zalduondo,EH Bildu,NA,NA,5,5,1
01062,Zambrana,AIZ / ZAI,NA,NA,7,4,1
01018,Zigoitia,EH Bildu,NA,NA,9,4,1
01063,Zuia,EH Bildu,NA,NA,11,6,1
01051,Agurain/Salvatierra,EH Bildu,NA,NA,13,6,2
01001,Alegría-Dulantzi,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,11,3,2
01002,Amurrio,EH Bildu,NA,NA,17,7,2
01003,Aramaio,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,2,2
01006,Armiñón,PP,pp,PARTIDO POPULAR,5,1,2
01037,Arraia-Maeztu,EH Bildu,NA,NA,7,2,2
01008,Arratzua-Ubarrundia,EH Bildu,NA,NA,7,3,2
01004,Artziniega,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,3,2
01009,Asparrena,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,3,2
01010,Ayala/Aiara,EH Bildu,NA,NA,11,3,2
01049,Añana,EH Bildu,NA,NA,5,1,2
01013,Barrundia,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,2,2
01011,Baños de Ebro/Mañueta,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,2,2
01014,Berantevilla,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,3,2
01016,Bernedo,EH Bildu,NA,NA,7,1,2
01017,Campezo/Kanpezu,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,3,2
01021,Elburgo/Burgelu,EH Bildu,NA,NA,7,1,2
01022,Elciego,PP,pp,PARTIDO POPULAR,9,1,2
01046,Erriberagoitia/Ribera Alta,EH Bildu,NA,NA,7,2,2
01056,Harana/Valle de Arana,EH Bildu,NA,NA,5,1,2
01027,Iruraiz-Gauna,EH Bildu,NA,NA,7,3,2
01901,Iruña Oka/Iruña de Oca,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,11,3,2
01020,Kuartango,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,3,2
01028,Labastida/Bastida,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,3,2
01030,Lagrán,EH Bildu,NA,NA,5,1,2
01031,Laguardia,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,3,2
01032,Lanciego/Lantziego,PSE-EE (PSOE),NA,NA,7,3,2
01902,Lantarón,PP,pp,PARTIDO POPULAR,7,2,2
01033,Lapuebla de Labarca,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,3,2
01036,Laudio/Llodio,EH Bildu,NA,NA,17,5,2
01058,Legutio,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,3,2
01034,Leza,PSE-EE (PSOE),NA,NA,5,1,2
01039,Moreda de Álava/Moreda Araba,PSE-EE (PSOE),NA,NA,5,1,2
01041,Navaridas,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,5,1,2
01042,Okondo,OA,NA,NA,9,3,2
01043,Oyón-Oion,EH Bildu,NA,NA,11,2,2
01044,Peñacerrada-Urizaharra,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,2,2
01047,Ribera Baja/Erribera Beitia,RBB,NA,NA,9,2,2
01052,Samaniego,EH Bildu,NA,NA,7,3,2
01053,San Millán/Donemiliaga,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,3,2
01054,Urkabustaiz,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,4,2
01055,Valdegovía/Gaubea,EH Bildu,NA,NA,7,2,2
01057,Villabuena de Álava/Eskuernaga,EH Bildu,NA,NA,7,3,2
01059,Vitoria-Gasteiz,PSE-EE (PSOE),NA,NA,27,6,2
01060,Yécora/Iekora,PP,NA,NA,7,1,2
01062,Zambrana,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,7,2,2
01018,Zigoitia,EAJ-PNV,eaj-pnv,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9,4,2
01063,Zuia,ZUIA BAI,NA,NA,11,4,2
01001,Alegría-Dulantzi,EH Bildu,NA,NA,11,1,3
01002,Amurrio,PSE-EE (PSOE),NA,NA,17,1,3
01004,Artziniega,PP,pp,PARTIDO POPULAR,9,1,3
01010,Ayala/Aiara,AIARA BATUZ,NA,NA,11,1,3
01011,Baños de Ebro/Mañueta,PSE-EE (PSOE),NA,NA,7,1,3
01016,Bernedo,PP,pp,PARTIDO POPULAR,7,1,3
01021,Elburgo/Burgelu,PP,pp,PARTIDO POPULAR,7,1,3
01022,Elciego,PSE-EE (PSOE),NA,NA,9,1,3
01046,Erriberagoitia/Ribera Alta,PP,pp,PARTIDO POPULAR,7,1,3
01901,Iruña Oka/Iruña de Oca,EH Bildu,NA,NA,11,2,3
01020,Kuartango,PP,NA,NA,7,1,3
01028,Labastida/Bastida,EH Bildu,NA,NA,9,2,3
01031,Laguardia,EH Bildu,NA,NA,9,2,3
01902,Lantarón,EH Bildu,NA,NA,7,1,3
01036,Laudio/Llodio,OMNIA,omnia,OMNIA,17,3,3
01058,Legutio,PSE-EE (PSOE),NA,NA,9,1,3
01042,Okondo,EH Bildu,NA,NA,9,2,3
01043,Oyón-Oion,PSE-EE (PSOE),NA,NA,11,2,3
01047,Ribera Baja/Erribera Beitia,PP,pp,PARTIDO POPULAR,9,1,3
01052,Samaniego,PSE-EE (PSOE),NA,NA,7,1,3
01055,Valdegovía/Gaubea,AV,NA,NA,7,1,3
01059,Vitoria-Gasteiz,EH Bildu,NA,NA,27,6,3
01062,Zambrana,PP,pp,PARTIDO POPULAR,7,1,3
01018,Zigoitia,PSE-EE (PSOE),NA,NA,9,1,3
01063,Zuia,PP,pp,PARTIDO POPULAR,11,1,3
01001,Alegría-Dulantzi,PSE-EE (PSOE),NA,NA,11,1,4
01002,Amurrio,AHORA AMURRIO/ORAIN AMURRIO,ahora-amurrio-orain-amurrio,AHORA AMURRIO/ORAIN AMURRIO,17,1,4
01901,Iruña Oka/Iruña de Oca,PP,pp,PARTIDO POPULAR,11,1,4
01031,Laguardia,PSE-EE (PSOE),NA,NA,9,1,4
01036,Laudio/Llodio,PSE-EE (PSOE),NA,NA,17,2,4
01043,Oyón-Oion,PP,pp,PARTIDO POPULAR,11,2,4
01047,Ribera Baja/Erribera Beitia,PSE-EE (PSOE),NA,NA,9,1,4
01059,Vitoria-Gasteiz,PP,pp,PARTIDO POPULAR,27,5,4
01901,Iruña Oka/Iruña de Oca,"PODEMOS, EZKER ANITZA-IU, EQUO BERDEAK",NA,NA,11,1,5
01043,Oyón-Oion,SI/BAI,NA,NA,11,1,5
01047,Ribera Baja/Erribera Beitia,AERBI,NA,NA,9,1,5
01059,Vitoria-Gasteiz,"PODEMOS, EZKER ANITZA-IU, EQUO BERDEAK",NA,NA,27,3,5
02001,Abengibre,P.S.O.E.,NA,NA,7,4,1
02002,Alatoz,P.S.O.E.,NA,NA,7,4,1
02003,Albacete,P.S.O.E.,NA,NA,27,9,1
02004,Albatana,P.S.O.E.,NA,NA,7,4,1
02005,Alborea,PP,pp,PARTIDO POPULAR,7,4,1
02006,Alcadozo,PP,pp,PARTIDO POPULAR,7,5,1
02007,Alcalá del Júcar,P.S.O.E.,NA,NA,9,8,1
02008,Alcaraz,P.S.O.E.,NA,NA,9,6,1
02009,Almansa,PP,pp,PARTIDO POPULAR,21,10,1
02010,Alpera,P.S.O.E.,NA,NA,11,6,1
02011,Ayna,PP,pp,PARTIDO POPULAR,7,5,1
02012,Balazote,P.S.O.E.,NA,NA,11,7,1
02014,"Ballestero, El",PP,pp,PARTIDO POPULAR,7,3,1
02013,Balsa de Ves,P.S.O.E.,NA,NA,5,4,1
02015,Barrax,P.S.O.E.,NA,NA,9,5,1
02016,Bienservida,PP,pp,PARTIDO POPULAR,7,4,1
02017,Bogarra,P.S.O.E.,NA,NA,7,3,1
02018,Bonete,PP,pp,PARTIDO POPULAR,9,5,1
02019,"Bonillo, El",P.S.O.E.,NA,NA,11,8,1
02020,Carcelén,P.S.O.E.,NA,NA,7,4,1
02021,Casas de Juan Núñez,P.S.O.E.,NA,NA,9,6,1
02022,Casas de Lázaro,AICL,NA,NA,7,5,1
02023,Casas de Ves,P.S.O.E.,NA,NA,7,4,1
02024,Casas-Ibáñez,P.S.O.E.,NA,NA,11,4,1
02025,Caudete,PP,pp,PARTIDO POPULAR,17,8,1
02026,Cenizate,P.S.O.E.,NA,NA,9,5,1
02029,Chinchilla de Monte-Aragón,P.S.O.E.,NA,NA,11,4,1
02027,Corral-Rubio,P.S.O.E.,NA,NA,7,5,1
02028,Cotillas,P.S.O.E.,NA,NA,5,5,1
02030,Elche de la Sierra,P.S.O.E.,NA,NA,11,9,1
02032,Fuensanta,P.S.O.E.,NA,NA,7,4,1
02033,Fuente-Álamo,P.S.O.E.,NA,NA,11,6,1
02034,Fuentealbilla,PP,pp,PARTIDO POPULAR,9,5,1
02031,Férez,P.S.O.E.,NA,NA,7,4,1
02035,"Gineta, La",P.S.O.E.,NA,NA,11,6,1
02036,Golosalvo,PP,pp,PARTIDO POPULAR,5,4,1
02037,Hellín,P.S.O.E.,NA,NA,21,10,1
02038,"Herrera, La",PP,pp,PARTIDO POPULAR,7,4,1
02039,Higueruela,P.S.O.E.,NA,NA,9,5,1
02040,Hoya-Gonzalo,P.S.O.E.,NA,NA,7,4,1
02041,Jorquera,PP,pp,PARTIDO POPULAR,7,5,1
02042,Letur,P.S.O.E.,NA,NA,7,5,1
02043,Lezuza,P.S.O.E.,NA,NA,9,6,1
02044,Liétor,P.S.O.E.,NA,NA,9,4,1
02045,Madrigueras,P.S.O.E.,NA,NA,11,5,1
02046,Mahora,PP,pp,PARTIDO POPULAR,9,6,1
02047,Masegoso,PP,pp,PARTIDO POPULAR,5,5,1
02048,Minaya,PP,pp,PARTIDO POPULAR,9,5,1
02049,Molinicos,P.S.O.E.,NA,NA,7,6,1
02050,Montalvos,P.S.O.E.,NA,NA,3,2,1
02051,Montealegre del Castillo,PP,pp,PARTIDO POPULAR,11,5,1
02052,Motilleja,P.S.O.E.,NA,NA,7,4,1
02053,Munera,P.S.O.E.,NA,NA,11,7,1
02054,Navas de Jorquera,PP,pp,PARTIDO POPULAR,7,4,1
02055,Nerpio,P.S.O.E.,NA,NA,9,6,1
02056,Ontur,P.S.O.E.,NA,NA,11,6,1
02057,Ossa de Montiel,P.S.O.E.,NA,NA,11,4,1
02058,Paterna del Madera,P.S.O.E.,NA,NA,7,4,1
02060,Peñas de San Pedro,PP,pp,PARTIDO POPULAR,9,7,1
02059,Peñascosa,I.U.,NA,NA,7,6,1
02062,Povedilla,P.S.O.E.,NA,NA,7,5,1
02901,Pozo Cañada,P.S.O.E.,NA,NA,11,6,1
02064,Pozo-Lorente,P.S.O.E.,NA,NA,7,4,1
02063,Pozohondo,P.S.O.E.,NA,NA,9,3,1
02065,Pozuelo,P.S.O.E.,NA,NA,7,4,1
02061,Pétrola,PP,pp,PARTIDO POPULAR,7,5,1
02066,"Recueja, La",PP,pp,PARTIDO POPULAR,7,4,1
02067,Riópar,P.S.O.E.,NA,NA,9,6,1
02068,Robledo,Cs,NA,NA,7,3,1
02069,"Roda, La",P.S.O.E.,NA,NA,17,10,1
02070,Salobre,P.S.O.E.,NA,NA,7,7,1
02071,San Pedro,P.S.O.E.,NA,NA,9,6,1
02072,Socovos,P.S.O.E.,NA,NA,9,5,1
02073,Tarazona de la Mancha,P.S.O.E.,NA,NA,13,8,1
02074,Tobarra,P.S.O.E.,NA,NA,13,6,1
02075,Valdeganga,PP,pp,PARTIDO POPULAR,9,5,1
02076,Vianos,P.S.O.E.,NA,NA,7,4,1
02077,Villa de Ves,PP,pp,PARTIDO POPULAR,3,2,1
02078,Villalgordo del Júcar,P.S.O.E.,NA,NA,9,4,1
02079,Villamalea,P.S.O.E.,NA,NA,11,4,1
02080,Villapalacios,P.S.O.E.,NA,NA,7,4,1
02081,Villarrobledo,PP,pp,PARTIDO POPULAR,21,9,1
02082,Villatoya,P.S.O.E.,NA,NA,3,2,1
02083,Villavaliente,P.S.O.E.,NA,NA,5,4,1
02084,Villaverde de Guadalimar,P.S.O.E.,NA,NA,7,5,1
02085,Viveros,P.S.O.E.,NA,NA,7,3,1
02086,Yeste,P.S.O.E.,NA,NA,11,7,1
02001,Abengibre,PP,pp,PARTIDO POPULAR,7,3,2
02002,Alatoz,PP,pp,PARTIDO POPULAR,7,3,2
02003,Albacete,PP,pp,PARTIDO POPULAR,27,9,2
02004,Albatana,PP,pp,PARTIDO POPULAR,7,3,2
02005,Alborea,P.S.O.E.,NA,NA,7,3,2
02006,Alcadozo,P.S.O.E.,NA,NA,7,2,2
02007,Alcalá del Júcar,PP,pp,PARTIDO POPULAR,9,1,2
02008,Alcaraz,PP,pp,PARTIDO POPULAR,9,3,2
02009,Almansa,P.S.O.E.,NA,NA,21,8,2
02010,Alpera,PP,pp,PARTIDO POPULAR,11,5,2
02011,Ayna,P.S.O.E.,NA,NA,7,2,2
02012,Balazote,PP,pp,PARTIDO POPULAR,11,4,2
02014,"Ballestero, El",P.S.O.E.,NA,NA,7,2,2
02013,Balsa de Ves,PP,pp,PARTIDO POPULAR,5,1,2
02015,Barrax,PP,pp,PARTIDO POPULAR,9,4,2
02016,Bienservida,P.S.O.E.,NA,NA,7,3,2
02017,Bogarra,PP,pp,PARTIDO POPULAR,7,2,2
02018,Bonete,P.S.O.E.,NA,NA,9,4,2
02019,"Bonillo, El",PP,pp,PARTIDO POPULAR,11,3,2
02020,Carcelén,PP,pp,PARTIDO POPULAR,7,3,2
02021,Casas de Juan Núñez,PP,pp,PARTIDO POPULAR,9,3,2
02022,Casas de Lázaro,PP,pp,PARTIDO POPULAR,7,1,2
02023,Casas de Ves,PP,pp,PARTIDO POPULAR,7,3,2
02024,Casas-Ibáñez,PP,pp,PARTIDO POPULAR,11,4,2
02025,Caudete,P.S.O.E.,NA,NA,17,5,2
02026,Cenizate,PP,pp,PARTIDO POPULAR,9,3,2
02029,Chinchilla de Monte-Aragón,PP,pp,PARTIDO POPULAR,11,3,2
02027,Corral-Rubio,PP,pp,PARTIDO POPULAR,7,2,2
02030,Elche de la Sierra,PP,pp,PARTIDO POPULAR,11,2,2
02032,Fuensanta,PP,pp,PARTIDO POPULAR,7,2,2
02033,Fuente-Álamo,PP,pp,PARTIDO POPULAR,11,5,2
02034,Fuentealbilla,P.S.O.E.,NA,NA,9,4,2
02031,Férez,PP,pp,PARTIDO POPULAR,7,3,2
02035,"Gineta, La",PP,pp,PARTIDO POPULAR,11,5,2
02036,Golosalvo,P.S.O.E.,NA,NA,5,1,2
02037,Hellín,PP,pp,PARTIDO POPULAR,21,8,2
02038,"Herrera, La",P.S.O.E.,NA,NA,7,3,2
02039,Higueruela,PP,pp,PARTIDO POPULAR,9,4,2
02040,Hoya-Gonzalo,PP,pp,PARTIDO POPULAR,7,3,2
02041,Jorquera,P.S.O.E.,NA,NA,7,2,2
02042,Letur,PP,pp,PARTIDO POPULAR,7,1,2
02043,Lezuza,PP,pp,PARTIDO POPULAR,9,3,2
02044,Liétor,PP,pp,PARTIDO POPULAR,9,3,2
02045,Madrigueras,I.U.,NA,NA,11,4,2
02046,Mahora,P.S.O.E.,NA,NA,9,3,2
02048,Minaya,P.S.O.E.,NA,NA,9,4,2
02049,Molinicos,PP,pp,PARTIDO POPULAR,7,1,2
02050,Montalvos,PP,pp,PARTIDO POPULAR,3,1,2
02051,Montealegre del Castillo,P.S.O.E.,NA,NA,11,3,2
02052,Motilleja,PP,pp,PARTIDO POPULAR,7,3,2
02053,Munera,PP,pp,PARTIDO POPULAR,11,3,2
02054,Navas de Jorquera,P.S.O.E.,NA,NA,7,3,2
02055,Nerpio,PP,pp,PARTIDO POPULAR,9,3,2
02056,Ontur,PP,pp,PARTIDO POPULAR,11,5,2
02057,Ossa de Montiel,SEC,NA,NA,11,4,2
02058,Paterna del Madera,PP,pp,PARTIDO POPULAR,7,3,2
02060,Peñas de San Pedro,P.S.O.E.,NA,NA,9,2,2
02059,Peñascosa,P.S.O.E.,NA,NA,7,1,2
02062,Povedilla,PP,pp,PARTIDO POPULAR,7,2,2
02901,Pozo Cañada,PP,pp,PARTIDO POPULAR,11,3,2
02064,Pozo-Lorente,PP,pp,PARTIDO POPULAR,7,3,2
02063,Pozohondo,PP,pp,PARTIDO POPULAR,9,3,2
02065,Pozuelo,PP,pp,PARTIDO POPULAR,7,3,2
02061,Pétrola,P.S.O.E.,NA,NA,7,2,2
02066,"Recueja, La",P.S.O.E.,NA,NA,7,3,2
02067,Riópar,PP,pp,PARTIDO POPULAR,9,3,2
02068,Robledo,P.S.O.E.,NA,NA,7,3,2
02069,"Roda, La",PP,pp,PARTIDO POPULAR,17,7,2
02071,San Pedro,PP,pp,PARTIDO POPULAR,9,3,2
02072,Socovos,PP,pp,PARTIDO POPULAR,9,4,2
02073,Tarazona de la Mancha,PP,pp,PARTIDO POPULAR,13,4,2
02074,Tobarra,PP,pp,PARTIDO POPULAR,13,3,2
02075,Valdeganga,P.S.O.E.,NA,NA,9,4,2
02076,Vianos,PP,pp,PARTIDO POPULAR,7,3,2
02077,Villa de Ves,P.S.O.E.,NA,NA,3,1,2
02078,Villalgordo del Júcar,PP,pp,PARTIDO POPULAR,9,3,2
02079,Villamalea,PP,pp,PARTIDO POPULAR,11,4,2
02080,Villapalacios,PP,pp,PARTIDO POPULAR,7,3,2
02081,Villarrobledo,P.S.O.E.,NA,NA,21,7,2
02082,Villatoya,PP,pp,PARTIDO POPULAR,3,1,2
02083,Villavaliente,PP,pp,PARTIDO POPULAR,5,1,2
02084,Villaverde de Guadalimar,Cs,NA,NA,7,1,2
02085,Viveros,AIV,NA,NA,7,3,2
02086,Yeste,PP,pp,PARTIDO POPULAR,11,4,2
02003,Albacete,Cs,NA,NA,27,5,3
02009,Almansa,I.U.,NA,NA,21,2,3
02014,"Ballestero, El",I.U.,NA,NA,7,2,3
02017,Bogarra,Cs,NA,NA,7,2,3
02022,Casas de Lázaro,P.S.O.E.,NA,NA,7,1,3
02024,Casas-Ibáñez,Cs,NA,NA,11,2,3
02025,Caudete,UNIDOS PODEMOS,NA,NA,17,2,3
02026,Cenizate,Podemos-IU,NA,NA,9,1,3
02029,Chinchilla de Monte-Aragón,Cs,NA,NA,11,2,3
02032,Fuensanta,I.U.,NA,NA,7,1,3
02037,Hellín,Cs,NA,NA,21,1,3
02042,Letur,OmpL,NA,NA,7,1,3
02044,Liétor,Cs,NA,NA,9,2,3
02045,Madrigueras,PP,pp,PARTIDO POPULAR,11,2,3
02051,Montealegre del Castillo,AGRUPACION DE ELECTORES DE MONTEALEGRE,NA,NA,11,3,3
02053,Munera,I.U.,NA,NA,11,1,3
02057,Ossa de Montiel,PP,pp,PARTIDO POPULAR,11,3,3
02901,Pozo Cañada,Cs,NA,NA,11,2,3
02063,Pozohondo,AINPHO,NA,NA,9,2,3
02068,Robledo,PP,pp,PARTIDO POPULAR,7,1,3
02073,Tarazona de la Mancha,I.U.,NA,NA,13,1,3
02074,Tobarra,PCdT,NA,NA,13,2,3
02078,Villalgordo del Júcar,PODEMOS,NA,NA,9,2,3
02079,Villamalea,IU-Podemos-Equo,NA,NA,11,3,3
02081,Villarrobledo,SPE,NA,NA,21,3,3
02084,Villaverde de Guadalimar,PP,pp,PARTIDO POPULAR,7,1,3
02085,Viveros,PP,pp,PARTIDO POPULAR,7,1,3
02003,Albacete,Podemos-IU-Equo-MAC,NA,NA,27,3,4
02009,Almansa,Cs,NA,NA,21,1,4
02024,Casas-Ibáñez,IU,NA,NA,11,1,4
02025,Caudete,Cs,NA,NA,17,1,4
02029,Chinchilla de Monte-Aragón,IU-PODEMOS,NA,NA,11,2,4
02037,Hellín,AEH,NA,NA,21,1,4
02063,Pozohondo,Cs,NA,NA,9,1,4
02074,Tobarra,Cs,NA,NA,13,1,4
02081,Villarrobledo,Cs,NA,NA,21,2,4
02003,Albacete,VOX,NA,NA,27,1,5
02025,Caudete,CCD,NA,NA,17,1,5
02037,Hellín,VOX,NA,NA,21,1,5
02074,Tobarra,VOX,NA,NA,13,1,5
03002,Agost,PP,pp,PARTIDO POPULAR,11,6,1
03003,Agres,PP,pp,PARTIDO POPULAR,7,3,1
03004,Aigües,P.S.O.E.,NA,NA,7,6,1
03005,Albatera,PP,pp,PARTIDO POPULAR,17,9,1
03006,Alcalalí,COMPROMIS MUNICIPAL,NA,NA,9,6,1
03007,Alcocer de Planes,COMPROMÍS MUNICIPAL,NA,NA,5,4,1
03008,Alcoleja,P.S.O.E.,NA,NA,5,4,1
03009,Alcoy/Alcoi,P.S.O.E.,NA,NA,25,12,1
03010,Alfafara,GXA,NA,NA,7,5,1
03011,"Alfàs del Pi, l'",P.S.O.E.,NA,NA,21,14,1
03012,Algorfa,P.S.O.E.,NA,NA,11,8,1
03013,Algueña,PP,pp,PARTIDO POPULAR,9,5,1
03014,Alicante/Alacant,PP,pp,PARTIDO POPULAR,29,9,1
03015,Almoradí,PP,pp,PARTIDO POPULAR,21,10,1
03016,Almudaina,PP,pp,PARTIDO POPULAR,5,4,1
03017,"Alqueria d'Asnar, l'",P.S.O.E.,NA,NA,7,5,1
03018,Altea,COMPROMÍS MUNICIPAL,NA,NA,21,8,1
03019,Aspe,EUPV:SE,NA,NA,21,8,1
03001,"Atzúbia, l'",IAF,NA,NA,7,4,1
03020,Balones,P.S.O.E.,NA,NA,5,4,1
03021,Banyeres de Mariola,COMPROMÍS MUNICIPAL,NA,NA,13,8,1
03022,Benasau,PP,NA,NA,5,4,1
03023,Beneixama,P.S.O.E.,NA,NA,9,5,1
03024,Benejúzar,PP,pp,PARTIDO POPULAR,13,6,1
03025,Benferri,P.S.O.E.,NA,NA,9,5,1
03026,Beniarbeig,P.S.O.E.,NA,NA,9,5,1
03027,Beniardá,P.S.O.E.,NA,NA,5,4,1
03028,Beniarrés,P.S.O.E.,NA,NA,9,4,1
03030,Benidoleig,P.S.O.E.,NA,NA,9,4,1
03031,Benidorm,PP,pp,PARTIDO POPULAR,25,13,1
03032,Benifallim,PP,pp,PARTIDO POPULAR,5,5,1
03033,Benifato,PP,pp,PARTIDO POPULAR,5,5,1
03029,Benigembla,P.S.O.E.,NA,NA,7,4,1
03034,Benijófar,PP,pp,PARTIDO POPULAR,11,8,1
03035,Benilloba,I.P.B.,NA,NA,7,3,1
03036,Benillup,PP,pp,PARTIDO POPULAR,3,3,1
03037,Benimantell,P.S.O.E.,NA,NA,7,4,1
03038,Benimarfull,P.S.,NA,NA,7,4,1
03039,Benimassot,PP,NA,NA,3,2,1
03040,Benimeli,UpB,NA,NA,7,7,1
03041,Benissa,PP,pp,PARTIDO POPULAR,17,8,1
03042,"Benitachell/Poble Nou de Benitatxell, el",MesB,NA,NA,11,6,1
03043,Biar,PP,pp,PARTIDO POPULAR,11,6,1
03044,Bigastro,PP,pp,PARTIDO POPULAR,13,7,1
03045,Bolulla,PP,pp,PARTIDO POPULAR,7,4,1
03046,Busot,PP,pp,PARTIDO POPULAR,11,8,1
03048,Callosa d'en Sarrià,PP,pp,PARTIDO POPULAR,13,5,1
03049,Callosa de Segura,PP,pp,PARTIDO POPULAR,17,8,1
03047,Calp,PP,pp,PARTIDO POPULAR,21,9,1
03050,"Campello, el",PP,pp,PARTIDO POPULAR,21,7,1
03051,"Campo de Mirra/Camp de Mirra, el",PP,pp,PARTIDO POPULAR,7,4,1
03053,Castalla,Cs,NA,NA,13,6,1
03054,Castell de Castells,FEPAL,NA,NA,7,5,1
03075,"Castell de Guadalest, el",Cs,NA,NA,5,4,1
03055,Catral,PP,pp,PARTIDO POPULAR,13,6,1
03052,Cañada,PP,pp,PARTIDO POPULAR,9,6,1
03056,Cocentaina,P.S.O.E.,NA,NA,17,8,1
03057,Confrides,PP,pp,PARTIDO POPULAR,5,4,1
03058,Cox,PP,pp,PARTIDO POPULAR,13,7,1
03059,Crevillent,PP,pp,PARTIDO POPULAR,21,7,1
03061,Daya Nueva,Cs,NA,NA,9,4,1
03062,Daya Vieja,Compromís Municipal,NA,NA,7,4,1
03064,Dolores,P.S.O.E.,NA,NA,13,8,1
03063,Dénia,P.S.O.E.,NA,NA,21,12,1
03065,Elche/Elx,P.S.O.E.,NA,NA,27,12,1
03066,Elda,PSOE,psoe,PARTIDO SOCIALISTA OBRERO ESPAÑOL,25,13,1
03067,Facheca,P.S.O.E.,NA,NA,5,3,1
03068,Famorca,PP,pp,PARTIDO POPULAR,3,3,1
03069,Finestrat,PP,pp,PARTIDO POPULAR,13,10,1
03077,"Fondó de les Neus, el/Hondón de las Nieves",PP,pp,PARTIDO POPULAR,11,7,1
03070,Formentera del Segura,PP,pp,PARTIDO POPULAR,11,7,1
03072,Gaianes,COMPROMÍS MUNICIPAL,NA,NA,7,4,1
03071,Gata de Gorgos,PP,pp,PARTIDO POPULAR,13,6,1
03073,Gorga,P.S.O.E.,NA,NA,7,6,1
03074,Granja de Rocamora,Cs,NA,NA,11,5,1
03076,Guardamar del Segura,P.S.O.E.,NA,NA,17,11,1
03078,Hondón de los Frailes,PP,pp,PARTIDO POPULAR,9,7,1
03079,Ibi,PP,pp,PARTIDO POPULAR,21,11,1
03080,Jacarilla,P.S.O.E.,NA,NA,9,5,1
03083,Jijona/Xixona,P.S.O.E.,NA,NA,13,5,1
03082,Jávea/Xàbia,P.S.O.E.,NA,NA,21,11,1
03085,Llíber,PP,pp,PARTIDO POPULAR,9,7,1
